index,breadth_above_sma_50,market_vol_regime,btc_trend_slope
2025-05-19 20:00:00+00:00,46.92307692307692,high,94.88646616541166
2025-05-19 21:00:00+00:00,52.307692307692314,high,135.17911278194993
2025-05-19 22:00:00+00:00,37.17948717948718,high,169.37336090225415
2025-05-19 23:00:00+00:00,58.46153846153847,medium,186.13781203007193
2025-05-20 00:00:00+00:00,35.64102564102564,medium,192.6025187969895
2025-05-20 01:00:00+00:00,79.74358974358975,medium,205.7666315789463
2025-05-20 02:00:00+00:00,86.66666666666667,medium,195.78008270676509
2025-05-20 03:00:00+00:00,76.41025641025641,medium,191.18960902255452
2025-05-20 04:00:00+00:00,81.28205128205128,medium,189.45017293232777
2025-05-20 05:00:00+00:00,78.46153846153847,medium,178.86100751879545
2025-05-20 06:00:00+00:00,64.87179487179488,medium,152.09192481202496
2025-05-20 07:00:00+00:00,39.23076923076923,medium,116.07792481202857
2025-05-20 08:00:00+00:00,34.35897435897436,medium,72.21087218045044
2025-05-20 09:00:00+00:00,32.30769230769231,medium,37.96993233082319
2025-05-20 10:00:00+00:00,19.48717948717949,medium,13.416548872179359
2025-05-20 11:00:00+00:00,21.53846153846154,medium,-2.4839699248120746
2025-05-20 12:00:00+00:00,16.153846153846153,medium,-16.065323308273047
2025-05-20 13:00:00+00:00,17.435897435897434,medium,-33.135135338345655
2025-05-20 14:00:00+00:00,18.205128205128204,medium,-57.28115037594374
2025-05-20 15:00:00+00:00,34.1025641025641,medium,-57.74719548872499
2025-05-20 16:00:00+00:00,19.743589743589745,medium,-60.45254135338621
2025-05-20 17:00:00+00:00,44.61538461538462,medium,-48.55663157895027
2025-05-20 18:00:00+00:00,15.64102564102564,medium,-49.63189473684358
2025-05-20 19:00:00+00:00,71.28205128205128,high,-25.06306015037908
2025-05-20 20:00:00+00:00,88.2051282051282,high,-1.9314812030109603
2025-05-20 21:00:00+00:00,91.28205128205128,high,26.690308270672897
2025-05-20 22:00:00+00:00,87.17948717948718,high,51.77191729323131
2025-05-20 23:00:00+00:00,90.25641025641026,high,71.55870676691522
2025-05-21 00:00:00+00:00,85.12820512820512,high,95.3641278195458
2025-05-21 01:00:00+00:00,80.25641025641026,high,113.15474436089997
2025-05-21 02:00:00+00:00,88.46153846153845,high,125.20638345864661
2025-05-21 03:00:00+00:00,92.56410256410257,high,128.09112030074954
2025-05-21 04:00:00+00:00,93.84615384615384,high,137.74903759398435
2025-05-21 05:00:00+00:00,95.38461538461539,high,148.93622556390682
2025-05-21 06:00:00+00:00,94.87179487179486,high,155.69466165413579
2025-05-21 07:00:00+00:00,83.07692307692308,high,143.6057593984921
2025-05-21 08:00:00+00:00,68.2051282051282,high,120.62569172932037
2025-05-21 09:00:00+00:00,51.53846153846153,high,87.5463458646592
2025-05-21 10:00:00+00:00,62.82051282051282,high,54.80239849624018
2025-05-21 11:00:00+00:00,82.3076923076923,high,35.301090225562874
2025-05-21 12:00:00+00:00,80.76923076923077,high,12.443556390973988
2025-05-21 13:00:00+00:00,83.58974358974359,high,12.732135338343152
2025-05-21 14:00:00+00:00,91.7948717948718,high,22.081090225561518
2025-05-21 15:00:00+00:00,89.74358974358975,medium,52.95220300751852
2025-05-21 16:00:00+00:00,93.84615384615384,medium,81.30445112781857
2025-05-21 17:00:00+00:00,31.794871794871792,high,65.46391729322978
2025-05-21 18:00:00+00:00,55.8974358974359,high,57.457060150374026
2025-05-21 19:00:00+00:00,81.28205128205128,high,73.74718045112667
2025-05-21 20:00:00+00:00,73.07692307692307,high,80.43177443608838
2025-05-21 21:00:00+00:00,67.94871794871796,high,83.60284210526359
2025-05-21 22:00:00+00:00,85.8974358974359,high,94.20266165413439
2025-05-21 23:00:00+00:00,88.97435897435896,high,114.65427067668871
2025-05-22 00:00:00+00:00,93.58974358974359,high,142.33224812029744
2025-05-22 01:00:00+00:00,92.3076923076923,high,169.54164661653863
2025-05-22 02:00:00+00:00,95.12820512820512,high,204.34955639097532
2025-05-22 03:00:00+00:00,95.64102564102565,high,234.44154135337993
2025-05-22 04:00:00+00:00,96.92307692307692,high,249.92732330826578
2025-05-22 05:00:00+00:00,95.8974358974359,high,246.40037593984704
